station,channel,start,end
PLPI,HHE,2022-02-23 00:00:00.010,2022-02-24 00:00:00.270
PLPI,HHN,2022-02-23 00:00:00.980,2022-02-24 00:00:01.390
PLPI,HHZ,2022-02-23 00:00:02.090,2022-02-24 00:00:03.520
PLPI,HHE,2022-02-24 00:00:00.280,2022-02-25 00:00:01.520
PLPI,HHN,2022-02-24 00:00:01.400,2022-02-25 00:00:00.260
PLPI,HHZ,2022-02-24 00:00:03.530,2022-02-25 00:00:00.400
PLPI,HHE,2022-02-25 00:00:01.530,2022-02-26 00:00:02.520
PLPI,HHN,2022-02-25 00:00:00.270,2022-02-26 00:00:02.560
PLPI,HHZ,2022-02-25 00:00:00.410,2022-02-26 00:00:00.320
PLPI,HHE,2022-02-26 00:00:02.530,2022-02-27 00:00:00.670
PLPI,HHN,2022-02-26 00:00:02.570,2022-02-27 00:00:00.060
PLPI,HHZ,2022-02-26 00:00:00.330,2022-02-27 00:00:02.030
PLPI,HHE,2022-02-27 00:00:00.680,2022-02-28 00:00:01.430
PLPI,HHN,2022-02-27 00:00:00.070,2022-02-28 00:00:01.880
PLPI,HHZ,2022-02-27 00:00:02.040,2022-02-28 00:00:01.900
PLPI,HHE,2022-02-28 00:00:01.440,2022-03-01 00:00:00.680
PLPI,HHN,2022-02-28 00:00:01.890,2022-03-01 00:00:01.680
PLPI,HHZ,2022-02-28 00:00:01.910,2022-03-01 00:00:02.180
PLPI,HHE,2022-03-01 00:00:00.690,2022-03-02 00:00:00.190
PLPI,HHN,2022-03-01 00:00:01.690,2022-03-02 00:00:01.680
PLPI,HHZ,2022-03-01 00:00:02.190,2022-03-02 00:00:01.280
PLPI,HHE,2022-03-02 00:00:00.200,2022-03-03 00:00:00.030
PLPI,HHN,2022-03-02 00:00:01.690,2022-03-03 00:00:00.300
PLPI,HHZ,2022-03-02 00:00:01.290,2022-03-03 00:00:01.140
PLPI,HHE,2022-03-03 00:00:00.040,2022-03-04 00:00:01.860
PLPI,HHN,2022-03-03 00:00:00.310,2022-03-04 00:00:01.680
PLPI,HHZ,2022-03-03 00:00:01.150,2022-03-04 00:00:00.050
PLPI,HHE,2022-03-04 00:00:01.870,2022-03-05 00:00:01.720
PLPI,HHN,2022-03-04 00:00:01.690,2022-03-05 00:00:01.800
PLPI,HHZ,2022-03-04 00:00:00.060,2022-03-05 00:00:00.210
PLPI,HHE,2022-03-05 00:00:01.730,2022-03-06 00:00:00.050
PLPI,HHN,2022-03-05 00:00:01.810,2022-03-06 00:00:01.990
PLPI,HHZ,2022-03-05 00:00:00.220,2022-03-06 00:00:00.040
PLPI,HHE,2022-03-06 00:00:00.060,2022-03-07 00:00:00.120
PLPI,HHN,2022-03-06 00:00:02.000,2022-03-07 00:00:02.830
PLPI,HHZ,2022-03-06 00:00:00.050,2022-03-07 00:00:02.060
PLPI,HHE,2022-03-07 00:00:00.130,2022-03-08 00:00:00.360
PLPI,HHN,2022-03-07 00:00:02.840,2022-03-08 00:00:01.050
PLPI,HHZ,2022-03-07 00:00:02.070,2022-03-08 00:00:03.780
PLPI,HHE,2022-03-08 00:00:00.370,2022-03-09 00:00:02.310
PLPI,HHN,2022-03-08 00:00:01.060,2022-03-09 00:00:00.630
PLPI,HHZ,2022-03-08 00:00:03.790,2022-03-09 00:00:03.720
PLPI,HHE,2022-03-09 00:00:02.320,2022-03-10 00:00:01.670
PLPI,HHN,2022-03-09 00:00:00.640,2022-03-10 00:00:00.210
PLPI,HHZ,2022-03-09 00:00:03.730,2022-03-10 00:00:01.720
PLPI,HHE,2022-03-10 00:00:01.680,2022-03-11 00:00:01.810
PLPI,HHN,2022-03-10 00:00:00.220,2022-03-11 00:00:02.330
PLPI,HHZ,2022-03-10 00:00:01.730,2022-03-11 00:00:00.340
PLPI,HHE,2022-03-11 00:00:01.820,2022-03-12 00:00:01.240
PLPI,HHN,2022-03-11 00:00:02.340,2022-03-12 00:00:02.020
PLPI,HHZ,2022-03-11 00:00:00.350,2022-03-12 00:00:02.520
PLPI,HHE,2022-03-12 00:00:01.250,2022-03-13 00:00:01.500
PLPI,HHN,2022-03-12 00:00:02.030,2022-03-13 00:00:02.080
PLPI,HHZ,2022-03-12 00:00:02.530,2022-03-13 00:00:01.300
PLPI,HHE,2022-03-13 00:00:01.510,2022-03-14 00:00:00.710
PLPI,HHN,2022-03-13 00:00:02.090,2022-03-14 00:00:02.240
PLPI,HHZ,2022-03-13 00:00:01.310,2022-03-14 00:00:02.240
PLPI,HHE,2022-03-14 00:00:00.720,2022-03-15 00:00:01.340
PLPI,HHN,2022-03-14 00:00:02.250,2022-03-15 00:00:01.260
PLPI,HHZ,2022-03-14 00:00:02.250,2022-03-15 00:00:01.800
PLPI,HHE,2022-03-15 00:00:01.350,2022-03-16 00:00:02.080
PLPI,HHN,2022-03-15 00:00:01.270,2022-03-16 00:00:01.820
PLPI,HHZ,2022-03-15 00:00:01.810,2022-03-16 00:00:02.080
PLPI,HHE,2022-03-16 00:00:02.090,2022-03-17 00:00:01.740
PLPI,HHN,2022-03-16 00:00:01.830,2022-03-17 00:00:02.300
PLPI,HHZ,2022-03-16 00:00:02.090,2022-03-17 00:00:01.800
PLPI,HHE,2022-03-17 00:00:01.750,2022-03-18 00:00:01.500
PLPI,HHN,2022-03-17 00:00:02.310,2022-03-18 00:00:00.060
PLPI,HHZ,2022-03-17 00:00:01.810,2022-03-18 00:00:02.160
PLPI,HHE,2022-03-18 00:00:01.510,2022-03-19 00:00:01.760
PLPI,HHN,2022-03-18 00:00:00.070,2022-03-19 00:00:01.280
PLPI,HHZ,2022-03-18 00:00:02.170,2022-03-19 00:00:02.220
PLPI,HHE,2022-03-19 00:00:01.770,2022-03-20 00:00:00.800
PLPI,HHN,2022-03-19 00:00:01.290,2022-03-20 00:00:01.340
PLPI,HHZ,2022-03-19 00:00:02.230,2022-03-20 00:00:01.020
PLPI,HHE,2022-03-20 00:00:00.810,2022-03-21 00:00:00.480
PLPI,HHN,2022-03-20 00:00:01.350,2022-03-21 00:00:02.120
PLPI,HHZ,2022-03-20 00:00:01.030,2022-03-21 00:00:02.580
PLPI,HHE,2022-03-21 00:00:00.490,2022-03-22 00:00:02.610
PLPI,HHN,2022-03-21 00:00:02.130,2022-03-22 00:00:00.350
PLPI,HHZ,2022-03-21 00:00:02.590,2022-03-22 00:00:03.730
PLPI,HHE,2022-03-22 00:00:02.620,2022-03-23 00:00:00.560
PLPI,HHN,2022-03-22 00:00:00.360,2022-03-23 00:00:01.270
PLPI,HHZ,2022-03-22 00:00:03.740,2022-03-23 00:00:01.430
PLPI,HHE,2022-03-23 00:00:00.570,2022-03-24 00:00:00.040
PLPI,HHN,2022-03-23 00:00:01.280,2022-03-24 00:00:00.190
PLPI,HHZ,2022-03-23 00:00:01.440,2022-03-24 00:00:01.130
PLPI,HHE,2022-03-24 00:00:00.050,2022-03-25 00:00:02.020
PLPI,HHN,2022-03-24 00:00:00.200,2022-03-25 00:00:00.690
PLPI,HHZ,2022-03-24 00:00:01.140,2022-03-25 00:00:02.760
PLPI,HHE,2022-03-25 00:00:02.030,2022-03-26 00:00:03.480
PLPI,HHN,2022-03-25 00:00:00.700,2022-03-26 00:00:00.220
PLPI,HHZ,2022-03-25 00:00:02.770,2022-03-26 00:00:01.520
PLPI,HHE,2022-03-26 00:00:03.490,2022-03-27 00:00:01.260
PLPI,HHN,2022-03-26 00:00:00.230,2022-03-27 00:00:01.820
PLPI,HHZ,2022-03-26 00:00:01.530,2022-03-27 00:00:00.340
PLPI,HHE,2022-03-27 00:00:01.270,2022-03-28 00:00:00.160
PLPI,HHN,2022-03-27 00:00:01.830,2022-03-28 00:00:00.840
PLPI,HHZ,2022-03-27 00:00:00.350,2022-03-28 00:00:02.060
PLPI,HHE,2022-03-28 00:00:00.170,2022-03-29 00:00:00.240
PLPI,HHN,2022-03-28 00:00:00.850,2022-03-29 00:00:00.200
PLPI,HHZ,2022-03-28 00:00:02.070,2022-03-29 00:00:01.930
PLPI,HHE,2022-03-29 00:00:00.250,2022-03-30 00:00:00.920
PLPI,HHN,2022-03-29 00:00:00.210,2022-03-30 00:00:01.100
PLPI,HHZ,2022-03-29 00:00:01.940,2022-03-30 00:00:01.330
PLPI,HHE,2022-03-30 00:00:00.930,2022-03-31 00:00:02.260
PLPI,HHN,2022-03-30 00:00:01.110,2022-03-31 00:00:02.220
PLPI,HHZ,2022-03-30 00:00:01.340,2022-03-31 00:00:01.070
PLPI,HHE,2022-04-01 00:00:01.630,2022-04-02 00:00:03.600
PLPI,HHN,2022-04-01 00:00:00.470,2022-04-02 00:00:02.000
PLPI,HHZ,2022-04-01 00:00:01.660,2022-04-02 00:00:02.110
PLPI,HHE,2022-04-02 00:00:03.610,2022-04-03 00:00:00.080
PLPI,HHN,2022-04-02 00:00:02.010,2022-04-03 00:00:00.260
PLPI,HHZ,2022-04-02 00:00:02.120,2022-04-03 00:00:00.110
PLPI,HHE,2022-04-03 00:00:00.090,2022-04-04 00:00:00.290
PLPI,HHN,2022-04-03 00:00:00.270,2022-04-04 00:00:01.340
PLPI,HHZ,2022-04-03 00:00:00.120,2022-04-04 00:00:00.730
PLPI,HHE,2022-04-04 00:00:00.300,2022-04-05 00:00:01.550
PLPI,HHN,2022-04-04 00:00:01.350,2022-04-05 00:00:01.690
PLPI,HHZ,2022-04-04 00:00:00.740,2022-04-05 00:00:00.450
PLPI,HHE,2022-04-05 00:00:01.560,2022-04-06 00:00:00.870
PLPI,HHN,2022-04-05 00:00:01.700,2022-04-06 00:00:02.010
PLPI,HHZ,2022-04-05 00:00:00.460,2022-04-06 00:00:03.030
PLPI,HHE,2022-04-06 00:00:00.880,2022-04-07 00:00:02.690
PLPI,HHN,2022-04-06 00:00:02.020,2022-04-07 00:00:00.670
PLPI,HHZ,2022-04-06 00:00:03.040,2022-04-07 00:00:01.050
PLPI,HHE,2022-04-07 00:00:02.700,2022-04-08 00:00:00.970
PLPI,HHN,2022-04-07 00:00:00.680,2022-04-08 00:00:01.270
PLPI,HHZ,2022-04-07 00:00:01.060,2022-04-08 00:00:00.210
PLPI,HHE,2022-04-08 00:00:00.980,2022-04-09 00:00:01.630
PLPI,HHN,2022-04-08 00:00:01.280,2022-04-09 00:00:01.210
PLPI,HHZ,2022-04-08 00:00:00.220,2022-04-09 00:00:01.550
PLPI,HHE,2022-04-09 00:00:01.640,2022-04-10 00:00:02.270
PLPI,HHN,2022-04-09 00:00:01.220,2022-04-10 00:00:02.050
PLPI,HHZ,2022-04-09 00:00:01.560,2022-04-10 00:00:00.670
PLPI,HHE,2022-04-10 00:00:02.280,2022-04-11 00:00:00.030
PLPI,HHN,2022-04-10 00:00:02.060,2022-04-11 00:00:01.390
PLPI,HHZ,2022-04-10 00:00:00.680,2022-04-11 00:00:01.890
PLPI,HHE,2022-04-11 00:00:00.040,2022-04-12 00:00:00.710
PLPI,HHN,2022-04-11 00:00:01.400,2022-04-12 00:00:01.250
PLPI,HHZ,2022-04-11 00:00:01.900,2022-04-12 00:00:01.990
PLPI,HHE,2022-04-12 00:00:00.720,2022-04-13 00:00:02.420
PLPI,HHN,2022-04-12 00:00:01.260,2022-04-13 00:00:00.760
PLPI,HHZ,2022-04-12 00:00:02.000,2022-04-13 00:00:02.730
PLPI,HHE,2022-04-13 00:00:02.430,2022-04-13 18:01:33.480
PLPI,HHE,2022-04-13 18:01:15.570,2022-04-13 19:14:50.920
PLPI,HHE,2022-04-13 19:14:41.090,2022-04-14 00:00:01.880
PLPI,HHN,2022-04-13 00:00:00.770,2022-04-13 18:01:32.840
PLPI,HHN,2022-04-13 18:01:14.610,2022-04-13 19:14:52.120
PLPI,HHN,2022-04-13 19:14:42.250,2022-04-14 00:00:01.620
PLPI,HHZ,2022-04-13 00:00:02.740,2022-04-13 18:01:31.710
PLPI,HHZ,2022-04-13 18:01:12.980,2022-04-13 19:14:52.250
PLPI,HHZ,2022-04-13 19:14:41.100,2022-04-14 00:00:01.070
PLPI,HHE,2022-04-14 00:00:01.890,2022-04-15 00:00:01.460
PLPI,HHN,2022-04-14 00:00:01.630,2022-04-15 00:00:00.940
PLPI,HHZ,2022-04-14 00:00:01.080,2022-04-15 00:00:01.930
PLPI,HHE,2022-04-15 00:00:01.470,2022-04-16 00:00:01.250
PLPI,HHN,2022-04-15 00:00:00.950,2022-04-16 00:00:00.300
PLPI,HHZ,2022-04-15 00:00:01.940,2022-04-16 00:00:00.810
PLPI,HHE,2022-04-16 00:00:01.260,2022-04-16 01:27:29.730
PLPI,HHE,2022-04-16 01:28:37.800,2022-04-16 07:43:38.410
PLPI,HHE,2022-04-16 07:42:47.920,2022-04-17 00:00:00.560
PLPI,HHN,2022-04-16 00:00:00.310,2022-04-16 01:27:29.780
PLPI,HHN,2022-04-16 01:28:37.850,2022-04-16 07:43:36.520
PLPI,HHN,2022-04-16 07:42:49.910,2022-04-17 00:00:01.280
PLPI,HHZ,2022-04-16 00:00:00.820,2022-04-16 01:27:31.330
PLPI,HHZ,2022-04-16 01:28:39.820,2022-04-16 07:43:36.930
PLPI,HHZ,2022-04-16 07:42:49.000,2022-04-17 00:00:00.230
PLPI,HHE,2022-04-17 00:00:00.570,2022-04-18 00:00:01.320
PLPI,HHN,2022-04-17 00:00:01.290,2022-04-18 00:00:00.570
PLPI,HHZ,2022-04-17 00:00:00.240,2022-04-18 00:00:01.890
PLPI,HHE,2022-04-18 00:00:01.330,2022-04-19 00:00:01.430
PLPI,HHN,2022-04-18 00:00:00.580,2022-04-19 00:00:01.740
PLPI,HHZ,2022-04-18 00:00:01.900,2022-04-19 00:00:00.010
PLPI,HHE,2022-04-19 00:00:01.440,2022-04-20 00:00:01.740
PLPI,HHN,2022-04-19 00:00:01.750,2022-04-20 00:00:00.060
PLPI,HHZ,2022-04-19 00:00:00.020,2022-04-20 00:00:00.250
PLPI,HHE,2022-04-20 00:00:01.750,2022-04-21 00:00:00.320
PLPI,HHN,2022-04-20 00:00:00.070,2022-04-21 00:00:03.070
PLPI,HHZ,2022-04-20 00:00:00.260,2022-04-21 00:00:01.700
PLPI,HHE,2022-04-21 00:00:00.330,2022-04-22 00:00:01.210
PLPI,HHN,2022-04-21 00:00:03.080,2022-04-22 00:00:03.500
PLPI,HHZ,2022-04-21 00:00:01.710,2022-04-22 00:00:00.920
PLPI,HHE,2022-04-22 00:00:01.220,2022-04-23 00:00:02.440
PLPI,HHN,2022-04-22 00:00:03.510,2022-04-23 00:00:02.350
PLPI,HHZ,2022-04-22 00:00:00.930,2022-04-23 00:00:02.860
PLPI,HHE,2022-04-23 00:00:02.450,2022-04-24 00:00:02.490
PLPI,HHN,2022-04-23 00:00:02.360,2022-04-24 00:00:01.570
PLPI,HHZ,2022-04-23 00:00:02.870,2022-04-24 00:00:01.580
PLPI,HHE,2022-04-24 00:00:02.500,2022-04-25 00:00:03.420
PLPI,HHN,2022-04-24 00:00:01.580,2022-04-25 00:00:01.090
PLPI,HHZ,2022-04-24 00:00:01.590,2022-04-25 00:00:01.380
PLPI,HHE,2022-04-25 00:00:03.430,2022-04-26 00:00:00.270
PLPI,HHN,2022-04-25 00:00:01.100,2022-04-26 00:00:02.090
PLPI,HHZ,2022-04-25 00:00:01.390,2022-04-26 00:00:01.860
PLPI,HHE,2022-04-26 00:00:00.280,2022-04-27 00:00:02.140
PLPI,HHN,2022-04-26 00:00:02.100,2022-04-27 00:00:00.330
PLPI,HHZ,2022-04-26 00:00:01.870,2022-04-27 00:00:02.600
PLPI,HHE,2022-04-27 00:00:02.150,2022-04-28 00:00:02.380
PLPI,HHN,2022-04-27 00:00:00.340,2022-04-28 00:00:00.590
PLPI,HHZ,2022-04-27 00:00:02.610,2022-04-28 00:00:00.580
PLPI,HHE,2022-04-28 00:00:02.390,2022-04-29 00:00:03.210
PLPI,HHN,2022-04-28 00:00:00.600,2022-04-29 00:00:02.310
PLPI,HHZ,2022-04-28 00:00:00.590,2022-04-29 00:00:01.400
PLPI,HHE,2022-04-29 00:00:03.220,2022-04-29 13:11:31.570
PLPI,HHE,2022-04-29 13:10:54.260,2022-04-30 00:00:01.230
PLPI,HHN,2022-04-29 00:00:02.320,2022-04-29 13:11:32.150
PLPI,HHN,2022-04-29 13:10:52.660,2022-04-30 00:00:00.190
PLPI,HHZ,2022-04-29 00:00:01.410,2022-04-29 13:11:32.720
PLPI,HHZ,2022-04-29 13:10:52.450,2022-04-30 00:00:01.090
PLPI,HHE,2022-04-30 00:00:01.240,2022-04-30 01:54:52.650
PLPI,HHE,2022-04-30 01:53:57.260,2022-04-30 01:55:37.010
PLPI,HHE,2022-04-30 01:53:57.260,2022-04-30 01:57:23.410
PLPI,HHE,2022-04-30 01:53:57.260,2022-04-30 04:24:45.170
PLPI,HHE,2022-04-30 04:11:46.480,2022-04-30 10:55:28.110
PLPI,HHE,2022-04-30 10:54:36.800,2022-04-30 10:55:58.110
PLPI,HHE,2022-04-30 10:54:36.800,2022-05-01 00:00:00.440
PLPI,HHN,2022-04-30 00:00:00.200,2022-04-30 01:54:52.030
PLPI,HHN,2022-04-30 01:53:57.640,2022-04-30 01:55:39.690
PLPI,HHN,2022-04-30 01:53:57.640,2022-04-30 01:57:20.990
PLPI,HHN,2022-04-30 01:53:57.640,2022-04-30 04:24:45.570
PLPI,HHN,2022-04-30 04:11:47.560,2022-04-30 10:55:28.010
PLPI,HHN,2022-04-30 10:54:36.480,2022-04-30 10:55:56.290
PLPI,HHN,2022-04-30 10:54:36.480,2022-05-01 00:00:00.110
PLPI,HHZ,2022-04-30 00:00:01.100,2022-04-30 01:54:52.850
PLPI,HHZ,2022-04-30 01:53:59.300,2022-04-30 01:55:37.190
PLPI,HHZ,2022-04-30 01:53:59.300,2022-04-30 01:57:21.630
PLPI,HHZ,2022-04-30 01:53:59.300,2022-04-30 04:24:46.650
PLPI,HHZ,2022-04-30 04:11:48.060,2022-04-30 10:55:27.290
PLPI,HHZ,2022-04-30 10:54:38.320,2022-04-30 10:55:57.630
PLPI,HHZ,2022-04-30 10:54:38.320,2022-05-01 00:00:01.630
PLPI,HHE,2022-05-01 00:00:00.450,2022-05-02 00:00:00.410
PLPI,HHN,2022-05-01 00:00:00.120,2022-05-02 00:00:01.030
PLPI,HHZ,2022-05-01 00:00:01.640,2022-05-02 00:00:02.070
PLPI,HHE,2022-05-02 00:00:00.420,2022-05-03 00:00:01.900
PLPI,HHN,2022-05-02 00:00:01.040,2022-05-03 00:00:01.530
PLPI,HHZ,2022-05-02 00:00:02.080,2022-05-03 00:00:01.330
PLPI,HHE,2022-05-03 00:00:01.910,2022-05-04 00:00:01.130
PLPI,HHN,2022-05-03 00:00:01.540,2022-05-04 00:00:00.500
PLPI,HHZ,2022-05-03 00:00:01.340,2022-05-04 00:00:03.910
PLPI,HHE,2022-05-04 00:00:01.140,2022-05-05 00:00:00.600
PLPI,HHN,2022-05-04 00:00:00.510,2022-05-05 00:00:02.820
PLPI,HHZ,2022-05-04 00:00:03.920,2022-05-05 00:00:03.290
PLPI,HHE,2022-05-05 00:00:00.610,2022-05-06 00:00:00.160
PLPI,HHN,2022-05-05 00:00:02.830,2022-05-06 00:00:00.480
PLPI,HHZ,2022-05-05 00:00:03.300,2022-05-06 00:00:01.570
PLPI,HHE,2022-05-06 00:00:00.170,2022-05-07 00:00:02.180
PLPI,HHN,2022-05-06 00:00:00.490,2022-05-07 00:00:00.320
PLPI,HHZ,2022-05-06 00:00:01.580,2022-05-07 00:00:02.810
PLPI,HHE,2022-05-07 00:00:02.190,2022-05-07 02:16:06.240
PLPI,HHE,2022-05-07 02:15:42.630,2022-05-07 03:42:19.400
PLPI,HHE,2022-05-07 03:41:40.970,2022-05-07 04:35:45.440
PLPI,HHE,2022-05-07 04:34:46.830,2022-05-07 09:23:10.460
PLPI,HHE,2022-05-07 09:22:50.670,2022-05-07 10:54:38.080
PLPI,HHE,2022-05-07 10:53:53.210,2022-05-08 00:00:02.370
PLPI,HHN,2022-05-07 00:00:00.330,2022-05-07 02:16:06.540
PLPI,HHN,2022-05-07 02:15:39.610,2022-05-07 03:42:17.220
PLPI,HHN,2022-05-07 03:41:40.970,2022-05-07 04:35:45.340
PLPI,HHN,2022-05-07 04:34:48.830,2022-05-07 09:23:11.860
PLPI,HHN,2022-05-07 09:22:49.030,2022-05-07 10:54:38.520
PLPI,HHN,2022-05-07 10:53:53.250,2022-05-08 00:00:02.420
PLPI,HHZ,2022-05-07 00:00:02.820,2022-05-07 02:16:07.430
PLPI,HHZ,2022-05-07 02:15:39.000,2022-05-07 03:42:19.130
PLPI,HHZ,2022-05-07 03:41:42.220,2022-05-07 04:35:45.670
PLPI,HHZ,2022-05-07 04:34:45.260,2022-05-07 09:23:11.190
PLPI,HHZ,2022-05-07 09:22:49.700,2022-05-07 10:54:35.970
PLPI,HHZ,2022-05-07 10:53:53.080,2022-05-08 00:00:00.730
PLPI,HHE,2022-05-08 00:00:02.380,2022-05-09 00:00:00.510
PLPI,HHN,2022-05-08 00:00:02.430,2022-05-09 00:00:01.400
PLPI,HHZ,2022-05-08 00:00:00.740,2022-05-09 00:00:01.450
PLPI,HHE,2022-05-09 00:00:00.520,2022-05-10 00:00:02.770
PLPI,HHN,2022-05-09 00:00:01.410,2022-05-10 00:00:03.020
PLPI,HHZ,2022-05-09 00:00:01.460,2022-05-10 00:00:02.270
PLPI,HHE,2022-05-10 00:00:02.780,2022-05-11 00:00:02.790
PLPI,HHN,2022-05-10 00:00:03.030,2022-05-11 00:00:02.810
PLPI,HHZ,2022-05-10 00:00:02.280,2022-05-11 00:00:00.390
PLPI,HHE,2022-05-11 00:00:02.800,2022-05-12 00:00:02.210
PLPI,HHN,2022-05-11 00:00:02.820,2022-05-12 00:00:02.270
PLPI,HHZ,2022-05-11 00:00:00.400,2022-05-12 00:00:00.550
PLPI,HHE,2022-05-12 00:00:02.220,2022-05-13 00:00:00.520
PLPI,HHN,2022-05-12 00:00:02.280,2022-05-13 00:00:00.240
PLPI,HHZ,2022-05-12 00:00:00.560,2022-05-13 00:00:03.770
PLPI,HHE,2022-05-13 00:00:00.530,2022-05-14 00:00:00.940
PLPI,HHN,2022-05-13 00:00:00.250,2022-05-14 00:00:02.370
PLPI,HHZ,2022-05-13 00:00:03.780,2022-05-14 00:00:02.350
PLPI,HHE,2022-05-14 00:00:00.950,2022-05-14 01:58:09.000
PLPI,HHE,2022-05-14 01:57:54.290,2022-05-15 00:00:03.540
PLPI,HHN,2022-05-14 00:00:02.380,2022-05-14 01:58:09.750
PLPI,HHN,2022-05-14 01:57:51.800,2022-05-15 00:00:01.740
PLPI,HHZ,2022-05-14 00:00:02.360,2022-05-14 01:58:07.750
PLPI,HHZ,2022-05-14 01:57:51.300,2022-05-15 00:00:01.490
PLPI,HHE,2022-05-15 00:00:03.550,2022-05-16 00:00:00.960
PLPI,HHN,2022-05-15 00:00:01.750,2022-05-16 00:00:00.680
PLPI,HHZ,2022-05-15 00:00:01.500,2022-05-16 00:00:01.530
PLPI,HHE,2022-05-16 00:00:00.970,2022-05-17 00:00:00.500
PLPI,HHN,2022-05-16 00:00:00.690,2022-05-17 00:00:00.120
PLPI,HHZ,2022-05-16 00:00:01.540,2022-05-17 00:00:01.420
PLPI,HHE,2022-05-17 00:00:00.510,2022-05-18 00:00:01.480
PLPI,HHN,2022-05-17 00:00:00.130,2022-05-18 00:00:00.630
PLPI,HHZ,2022-05-17 00:00:01.430,2022-05-18 00:00:00.990
PLPI,HHE,2022-05-18 00:00:01.490,2022-05-19 00:00:02.610
PLPI,HHN,2022-05-18 00:00:00.640,2022-05-19 00:00:00.510
PLPI,HHZ,2022-05-18 00:00:01.000,2022-05-19 00:00:02.610
PLPI,HHE,2022-05-19 00:00:02.620,2022-05-20 00:00:00.180
PLPI,HHN,2022-05-19 00:00:00.520,2022-05-20 00:00:00.400
PLPI,HHZ,2022-05-19 00:00:02.620,2022-05-20 00:00:03.750
PLPI,HHE,2022-05-20 00:00:00.190,2022-05-21 00:00:01.060
PLPI,HHN,2022-05-20 00:00:00.410,2022-05-21 00:00:01.400
PLPI,HHZ,2022-05-20 00:00:03.760,2022-05-21 00:00:02.450
PLPI,HHE,2022-05-21 00:00:01.070,2022-05-21 02:21:11.760
PLPI,HHE,2022-05-21 02:19:37.270,2022-05-21 02:48:11.260
PLPI,HHE,2022-05-21 02:47:48.670,2022-05-21 04:57:21.600
PLPI,HHE,2022-05-21 04:56:59.490,2022-05-21 05:14:30.800
PLPI,HHE,2022-05-21 05:00:22.670,2022-05-21 05:22:11.580
PLPI,HHE,2022-05-21 05:21:07.850,2022-05-21 05:23:01.820
PLPI,HHE,2022-05-21 05:21:07.850,2022-05-21 06:28:51.480
PLPI,HHE,2022-05-21 06:28:15.830,2022-05-21 07:51:34.160
PLPI,HHE,2022-05-21 07:50:59.250,2022-05-21 08:32:18.980
PLPI,HHE,2022-05-21 08:31:30.170,2022-05-21 10:13:35.720
PLPI,HHE,2022-05-21 10:12:47.650,2022-05-21 10:44:33.440
PLPI,HHE,2022-05-21 10:44:06.690,2022-05-21 10:57:02.760
PLPI,HHE,2022-05-21 10:53:09.570,2022-05-22 00:00:02.120
PLPI,HHN,2022-05-21 00:00:01.410,2022-05-21 02:21:12.160
PLPI,HHN,2022-05-21 02:19:37.510,2022-05-21 02:48:09.420
PLPI,HHN,2022-05-21 02:47:50.350,2022-05-21 02:55:33.180
PLPI,HHN,2022-05-21 02:55:00.730,2022-05-21 04:57:23.180
PLPI,HHN,2022-05-21 04:57:00.090,2022-05-21 05:14:30.600
PLPI,HHN,2022-05-21 05:00:21.950,2022-05-21 05:22:09.300
PLPI,HHN,2022-05-21 05:21:09.210,2022-05-21 06:28:50.620
PLPI,HHN,2022-05-21 06:28:17.110,2022-05-21 07:51:35.700
PLPI,HHN,2022-05-21 07:50:57.610,2022-05-21 08:32:17.100
PLPI,HHN,2022-05-21 08:31:31.050,2022-05-21 10:13:36.660
PLPI,HHN,2022-05-21 10:12:46.530,2022-05-21 10:44:32.980
PLPI,HHN,2022-05-21 10:44:05.690,2022-05-21 10:57:04.540
PLPI,HHN,2022-05-21 10:53:10.890,2022-05-22 00:00:00.640
PLPI,HHZ,2022-05-21 00:00:02.460,2022-05-21 02:21:12.010
PLPI,HHZ,2022-05-21 02:19:37.160,2022-05-21 02:48:09.290
PLPI,HHZ,2022-05-21 02:47:48.220,2022-05-21 03:10:40.870
PLPI,HHZ,2022-05-21 02:56:56.280,2022-05-21 04:57:20.250
PLPI,HHZ,2022-05-21 04:56:59.360,2022-05-21 05:14:28.430
PLPI,HHZ,2022-05-21 05:00:23.980,2022-05-21 05:22:11.650
PLPI,HHZ,2022-05-21 05:21:07.100,2022-05-21 06:28:52.250
PLPI,HHZ,2022-05-21 06:28:15.980,2022-05-21 07:51:33.370
PLPI,HHZ,2022-05-21 07:50:56.700,2022-05-21 08:32:18.090
PLPI,HHZ,2022-05-21 08:31:29.360,2022-05-21 10:13:35.190
PLPI,HHZ,2022-05-21 10:12:46.200,2022-05-21 10:44:33.050
PLPI,HHZ,2022-05-21 10:44:07.300,2022-05-21 10:57:04.310
PLPI,HHZ,2022-05-21 10:53:10.340,2022-05-22 00:00:00.530
PLPI,HHE,2022-05-22 00:00:02.130,2022-05-23 00:00:03.040
PLPI,HHN,2022-05-22 00:00:00.650,2022-05-23 00:00:00.740
PLPI,HHZ,2022-05-22 00:00:00.540,2022-05-23 00:00:01.570
PLPI,HHE,2022-05-23 00:00:03.050,2022-05-24 00:00:03.300
PLPI,HHN,2022-05-23 00:00:00.750,2022-05-24 00:00:02.980
PLPI,HHZ,2022-05-23 00:00:01.580,2022-05-24 00:00:00.470
PLPI,HHE,2022-05-24 00:00:03.310,2022-05-25 00:00:00.630
